"","postcode","suburb","state","dc","type","lat","lon","Population","Area","PRent","AgeMedian","IncMedian","EduAvg","PRCrime","PSCrime"
"6788",3472,"BETLEY","VIC","DUNOLLY LPO","Delivery Area                                ",-36.909469,143.796024,15773,6.08573590866544,63.1945532515095,24.062747313928,61834.4427315738,16,3067,5542
"6789",3472,"BROMLEY","VIC","DUNOLLY LPO","Delivery Area                                ",-36.8779,143.75353,22728,4.55564763144614,44.0514219964,21.6423572517781,38326.1030569437,16,2945,5004
"6790",3472,"DUNLUCE","VIC","DUNOLLY LPO","Delivery Area                                ",-36.907629,143.58518,20451,4.18376241846105,55.4537802901401,30.1862919890502,50902.4048467093,18,4600,3572
"6791",3472,"DUNOLLY","VIC","DUNOLLY LPO","Delivery Area                                ",-36.860408,143.732463,20695,5.63676302419173,44.2558126826591,37.3709516625227,43528.6689964742,21,2712,4424
"6792",3472,"EDDINGTON","VIC","DUNOLLY LPO","Delivery Area                                ",-36.887013,143.863928,13385,5.24442215690698,55.1487204707155,35.9254029139527,49030.7302866107,21,3208,4045
"6793",3472,"GOLDSBOROUGH","VIC","DUNOLLY LPO","Delivery Area                                ",-36.825061,143.676938,24787,5.29276431936177,77.3075107432924,31.3480378950521,46225.4649615071,16,5390,7773
"6794",3472,"INKERMAN","VIC","DUNOLLY LPO","Delivery Area                                ",-36.807319,143.678195,27458,4.41924567215585,48.4419458256809,20.0301774713364,58974.0011050293,18,5257,3524
"6795",3472,"MCINTYRE","VIC","DUNOLLY LPO","Delivery Area                                ",-36.681035,143.691851,21594,3.29683748168771,42.4059938069533,35.6411970682502,44801.3506298331,20,3309,2786
"6796",3472,"MOLIAGUL","VIC","DUNOLLY LPO","Delivery Area                                ",-36.753256,143.665544,17464,6.14508104331089,53.7799854751977,28.1824058867622,42524.189917685,16,4206,3917
"6797",3472,"MOUNT HOOGHLY","VIC","DUNOLLY LPO","Delivery Area                                ",-36.917005,143.696699,24188,4.81787492914035,92.6401155547939,35.8916461634218,51285.7459188479,16,3083,5131
"6798",3475,"ARCHDALE","VIC","BEALIBA","Delivery Area                                ",-36.830903,143.502295,26855,3.93654154299492,41.5948625915593,21.7275161254781,46942.898882164,16,2311,3168
"6799",3475,"ARCHDALE JUNCTION","VIC","BEALIBA","Delivery Area                                ",-36.884915,143.517311,18669,2.99517315141605,43.8408783513501,24.3530747269579,39552.0528908263,21,4276,4183
"6800",3475,"BEALIBA","VIC","BEALIBA","Delivery Area                                ",-36.789386,143.549822,19609,5.17080855308777,59.9318817433926,14.9847110201425,34456.1651079061,13,3888,3452
"6801",3475,"BURKES FLAT","VIC","BEALIBA","Delivery Area                                ",-36.655933,143.550981,23286,5.5462107079596,45.5180743379995,21.558844136351,66370.6336444812,19,3128,6022
"6802",3475,"COCHRANES CREEK","VIC","BEALIBA","Delivery Area                                ",-36.703611,143.59134,34653,3.06821878640692,29.1187446683192,32.276529422448,32049.4949770459,19,3474,3682
"6803",3475,"EMU","VIC","BEALIBA","Delivery Area                                ",-36.731139,143.44389,12543,5.36668470151374,26.728337353279,32.2081725682402,37867.4790017979,18,1767,5474
"6804",3475,"LOGAN","VIC","BEALIBA","Delivery Area                                ",-36.622015,143.490756,28824,4.44585874187725,67.8847338688333,26.2854845876907,33333.6213535897,24,3202,2206
"6805",3478,"AVON PLAINS","VIC","ST ARNAUD","Delivery Area                                ",-36.544552,142.921227,25355,6.02344970626838,54.5237140599439,38.0573879704815,46693.4253287235,14,3607,2568
"6806",3478,"BEAZLEYS BRIDGE","VIC","ST ARNAUD","Delivery Area                                ",-36.713108,143.157179,28456,4.49266132116489,69.3858076066709,34.1535541379325,50643.8943935633,20,2076,4930
"6807",3478,"CARAPOOEE","VIC","ST ARNAUD","Delivery Area                                ",-36.711719,143.31401,23054,5.76578734781522,52.4200841626733,37.7757410819719,51396.219810452,18,5105,4280
"6808",3478,"CARAPOOEE WEST","VIC","ST ARNAUD","Delivery Area                                ",-36.730657,143.288292,16703,5.24267533784605,59.6462576626662,32.1955953907394,36071.753233497,19,3298,2133
"6809",3478,"COONOOER BRIDGE","VIC","ST ARNAUD","Delivery Area                                ",-36.475617,143.31468,19909,5.76312433025815,47.8742528841758,43.8695703493341,52673.9669478006,20,4384,4598
"6810",3478,"COONOOER WEST","VIC","ST ARNAUD","Delivery Area                                ",-36.425651,143.219362,16546,5.0767633258944,16.0169546642642,13.0056483395199,41204.1256851008,18,3421,4425
"6811",3478,"DOOBOOBETIC","VIC","ST ARNAUD","Delivery Area                                ",-36.374108,143.183679,21935,5.03593994532702,59.6128073593483,38.8427537676498,41868.9797815407,16,4170,3674
"6812",3478,"GOOROC","VIC","ST ARNAUD","Delivery Area                                ",-36.467068,143.202071,22450,4.9505769257273,45.0462545094695,36.2971290422763,48026.8258003291,18,2698,2612
"6813",3478,"GOWAR EAST","VIC","ST ARNAUD","Delivery Area                                ",-36.553102,143.418817,29759,5.51900008121396,55.88345209515,29.2671241976172,51148.4582638243,18,2398,5452
"6814",3478,"GRE GRE","VIC","ST ARNAUD","Delivery Area                                ",-36.661542,143.057792,10856,5.19200189984905,45.923618511917,26.4793313146927,30456.0669000908,17,1691,4067
"6815",3478,"GRE GRE NORTH","VIC","ST ARNAUD","Delivery Area                                ",-36.594805,143.077543,33785,5.357819278888,66.2737912604788,20.6333924231464,46904.660925931,13,3212,3480
"6816",3478,"GRE GRE SOUTH","VIC","ST ARNAUD","Delivery Area                                ",-36.678933,143.028991,17942,5.47879367239395,47.9532276632084,34.0664265764363,38756.9625226028,19,3365,4853
"6817",3478,"KOOREH","VIC","ST ARNAUD","Delivery Area                                ",-36.641341,143.384603,17165,4.69415773264491,50.7600815364132,21.3835726676098,42799.9920280649,16,3794,3556
"6818",3478,"MEDLYN","VIC","ST ARNAUD","Delivery Area                                ",-36.684629,143.264101,25246,5.03231048652506,65.2829661594223,55.5476277994911,37267.0307882919,18,4309,5534
"6819",3478,"MOOLERR","VIC","ST ARNAUD","Delivery Area                                ",-36.630985,143.217849,21406,5.02650412822375,48.906252373372,44.2248353709975,30578.4823448777,17,2891,4645
"6820",3478,"MOONAMBEL","VIC","ST ARNAUD","Delivery Area                                ",-36.988253,143.320323,18152,5.87355528272204,49.9576352342961,28.8778030016499,43945.8438499153,17,2990,4803
"6821",3478,"PERCYDALE","VIC","ST ARNAUD","Delivery Area                                ",-37.07827,143.387035,30433,4.75049970782799,77.8654715419029,34.884108428249,40084.8042746649,20,4810,2861
"6822",3478,"REDBANK","VIC","ST ARNAUD","Delivery Area                                ",-36.933063,143.3162,23869,5.05486307456612,60.9174615226892,8.26637980783548,47354.9218863545,18,3542,5397
"6823",3478,"SLATY CREEK","VIC","ST ARNAUD","Delivery Area                                ",-36.546474,143.298301,28774,5.02519061652236,72.7944259114538,45.7757526126765,48957.2648273927,19,3036,3220
"6824",3478,"ST ARNAUD","VIC","ST ARNAUD","Delivery Area                                ",-36.615024,143.256852,20881,4.76820825772277,39.9489601435588,39.4122801109284,44135.7132474503,15,2836,4754
"6825",3478,"ST ARNAUD EAST","VIC","ST ARNAUD","Delivery Area                                ",-36.6084,143.2675,23543,5.87067762431487,35.9737681118339,25.9393529266939,53591.8252159557,13,3834,5053
"6826",3478,"ST ARNAUD NORTH","VIC","ST ARNAUD","Delivery Area                                ",-36.592298,143.169342,18776,5.06528302621987,47.7851949630731,34.7279184525102,48206.6119303265,18,4289,5226
"6827",3478,"STUART MILL","VIC","ST ARNAUD","Delivery Area                                ",-36.805748,143.286094,25240,5.83344728599473,49.1240437555056,25.9156846280376,46929.5898356002,14,6408,4482
"6828",3478,"SUTHERLAND","VIC","ST ARNAUD","Delivery Area                                ",-36.525343,143.189561,33013,3.89985003180002,62.8514727349056,31.6939571144147,39379.2072417014,17,1241,3357
"6829",3478,"SWANWATER","VIC","ST ARNAUD","Delivery Area                                ",-36.523775,143.103615,23613,5.01356691341073,58.5031633738611,35.5823522477157,42754.2303067554,16,3623,6624
"6830",3478,"TANWOOD","VIC","ST ARNAUD","Delivery Area                                ",-37.006265,143.387126,11807,6.18487718494253,58.8506096860108,17.0377541961889,38500.9766835942,18,1476,5784
"6831",3478,"TOTTINGTON","VIC","ST ARNAUD","Delivery Area                                ",-36.777057,143.121261,19737,6.46844353410299,54.2150707876535,30.9276355899706,44003.4369985377,17,3238,4804
"6832",3478,"TRAYNORS LAGOON","VIC","ST ARNAUD","Delivery Area                                ",-36.579533,142.981976,22101,6.29531586919572,35.7281302104379,43.9398058583613,39564.588884264,16,4757,4853
"6833",3478,"TULKARA","VIC","ST ARNAUD","Delivery Area                                ",-36.943712,143.061809,16929,3.75019579743729,53.0279406295363,7.45148159476804,33852.0135869344,19,3639,2610
"6834",3478,"WARRENMANG","VIC","ST ARNAUD","Delivery Area                                ",-37.037515,143.311499,19379,2.65506753277814,37.7309523937307,23.3313654946627,55710.273721014,19,3994,2267
"6835",3478,"YAWONG HILLS","VIC","ST ARNAUD","Delivery Area                                ",-36.470002,143.381591,20643,4.31317505347413,60.0995882877202,27.6552416750893,45018.2516565026,17,2874,4253
"6836",3480,"AREEGRA","VIC","DONALD LPO","Delivery Area                                ",-36.236565,142.687307,24126,5.28133534194348,54.8065850553518,42.4111772407212,45118.9840356388,19,4249,4275
"6837",3480,"BANYENONG","VIC","DONALD LPO","Delivery Area                                ",-36.264615,143.080898,23365,6.56764710174402,41.5942853239705,40.2840076077986,54125.4013056285,18,3051,5632
"6838",3480,"BOOLITE","VIC","DONALD LPO","Delivery Area                                ",-36.34364,142.65012,15908,3.20025521322201,45.7301773265297,25.305258726524,35556.2757406622,20,3183,3055
"6839",3480,"CARRON","VIC","DONALD LPO","Delivery Area                                ",-36.292385,142.739051,29739,4.92941558031522,67.0562181380439,17.1155135896825,55409.79433624,16,4848,3699
"6840",3480,"COPE COPE","VIC","DONALD LPO","Delivery Area                                ",-36.470318,143.068595,24765,5.92339887092514,57.5741050845134,2.84499014168709,47777.6817054162,19,3664,4539
"6841",3480,"CORACK","VIC","DONALD LPO","Delivery Area                                ",-36.171602,143.040236,16959,5.38874380585614,58.6931103529846,23.66755479038,54521.436648064,12,3525,4302
"6842",3480,"CORACK EAST","VIC","DONALD LPO","Delivery Area                                ",-36.17753,143.038318,23096,3.5650492605385,70.6720916145293,37.8614674655519,37623.5691906433,11,2527,4663
"6843",3480,"DONALD","VIC","DONALD LPO","Delivery Area                                ",-36.37066,142.982457,33329,7.00574330937882,39.0127645604272,45.6446297154187,39974.6705774392,19,3350,164
"6844",3480,"GIL GIL","VIC","NULL","Delivery Area                                ",-36.322142,143.034902,22877,5.58975524400563,35.1427949276846,41.0191298169392,40212.2517314529,20,3835,3863
"6845",3480,"JEFFCOTT","VIC","CHARLTON LPO","Delivery Area                                ",-36.350942,143.112537,21077,5.68489737743654,68.0250001049598,33.5300560270023,52482.0525237413,16,4439,1628
"6846",3480,"JEFFCOTT NORTH","VIC","NULL","Delivery Area                                ",-36.28673,143.109711,18511,4.19046851536471,49.2139334364752,22.6313280939766,42433.9425225285,18,3409,3305
"6847",3480,"LAEN","VIC","DONALD LPO","Delivery Area                                ",-36.452296,142.780344,24724,4.699491475997,38.684666412443,23.2070531199613,39821.2884984638,20,3686,4272
"6848",3480,"LAEN EAST","VIC","DONALD LPO","Delivery Area                                ",-36.395951,142.893872,18266,5.19509971363912,28.4855753730522,41.3735590979869,43253.005971264,14,5357,5518
"6849",3480,"LAEN NORTH","VIC","DONALD LPO","Delivery Area                                ",-36.382094,142.804115,31476,5.60595424212719,73.1672727917403,37.4187251079409,52358.6722329531,15,3487,2741
"6850",3480,"LAKE BULOKE","VIC","DONALD LPO","Delivery Area                                ",-36.202162,142.985275,19931,3.9743982594049,54.0859923400416,38.4156040750976,51878.5698703091,19,4293,2861
"6851",3480,"LAWLER","VIC","DONALD LPO","Delivery Area                                ",-36.378438,142.74228,20085,5.61979391305689,62.3003108320592,32.2770706735057,50948.9740537839,20,2924,4849
"6852",3480,"LITCHFIELD","VIC","DONALD LPO","Delivery Area                                ",-36.296777,142.845319,21124,4.68701960436862,31.2037968620482,26.3068181496845,40770.6506334042,18,3525,5757
"6853",3480,"RICH AVON","VIC","DONALD LPO","Delivery Area                                ",-36.444739,142.916181,28152,5.71077150623382,61.5229279637035,40.7084444600834,47914.4333018746,18,4625,3568
"6854",3480,"RICH AVON EAST","VIC","DONALD LPO","Delivery Area                                ",-36.51331,142.887634,14688,2.95926336457336,60.0623026859416,47.2389905494281,47650.5906285689,16,1924,6672
"6855",3480,"RICH AVON WEST","VIC","DONALD LPO","Delivery Area                                ",-36.488443,142.836874,23903,5.9493846426388,66.4728581201504,25.9734505608728,45085.4646344215,19,2603,3488
"6856",3480,"SWANWATER WEST","VIC","DONALD LPO","Delivery Area                                ",-36.512366,143.026085,21240,5.75832233900855,30.3337469347507,25.5028300644803,44462.9334604284,18,3709,4377
"6857",3482,"MASSEY","VIC","WATCHEM","Delivery Area                                ",-36.226051,142.859931,17269,5.65615717623743,59.6097412356207,33.9491648723913,23256.5158428571,21,3243,3535
"6858",3482,"MORTON PLAINS","VIC","WATCHEM","Delivery Area                                ",-36.082429,142.882888,23721,4.98899188031723,28.8729106660553,37.9130202314138,53386.3098931616,18,3767,4399
"6859",3482,"WARMUR","VIC","WATCHEM","Delivery Area                                ",-36.128125,142.81005,18469,6.10180940529523,81.0785250323334,33.3516826817882,51274.9213545579,19,3824,5944
"6860",3482,"WATCHEM","VIC","WATCHEM","Delivery Area                                ",-36.148917,142.858965,21499,5.47844056824276,79.219784783837,33.4923956112873,48171.7354536407,14,4695,3636
"6861",3482,"WATCHEM WEST","VIC","WATCHEM","Delivery Area                                ",-36.187579,142.759352,30298,4.07018594842607,34.4890592721643,40.933016585137,35332.6148155098,21,4470,4097
"6862",3483,"BALLAPUR","VIC","BIRCHIP LPO","Delivery Area                                ",-35.979172,142.747934,22679,4.23632627106919,54.3357701253714,62.2886875873335,51364.6533873269,17,2756,2496
"6863",3483,"BIRCHIP","VIC","BIRCHIP LPO","Delivery Area                                ",-35.980771,142.917843,19954,4.45138685221591,69.9794325280265,31.443187857006,54455.785138403,23,3451,5969
"6864",3483,"BIRCHIP WEST","VIC","BIRCHIP LPO","Delivery Area                                ",-36.013841,142.821841,25845,5.37207543097399,57.9081425890159,26.9150777361249,42482.2432707209,17,6345,4204
"6865",3483,"CURYO","VIC","BIRCHIP LPO","Delivery Area                                ",-35.823165,142.796611,21357,4.95308891933711,33.8511663757749,45.6453844546119,56324.426202538,20,1431,4840
"6866",3483,"JIL JIL","VIC","BIRCHIP LPO","Delivery Area                                ",-35.834959,142.992658,23814,4.62957364178149,57.2192727232232,15.9696053987576,35482.2716908995,18,3056,4629
"6867",3483,"KARYRIE","VIC","BIRCHIP LPO","Delivery Area                                ",-35.902049,142.869123,21265,4.89262390767153,46.938098064492,27.5245422988851,47176.7981537945,16,3956,6314
"6868",3483,"KINNABULLA","VIC","BIRCHIP LPO","Delivery Area                                ",-35.899008,142.795867,25607,4.98415240735329,66.5553941693477,32.4044551551446,58387.9164059835,19,4752,2572
"6869",3483,"MARLBED","VIC","BIRCHIP LPO","Delivery Area                                ",-35.820897,142.849932,32323,5.34475845423517,67.5585596597767,27.0891915263159,49859.9297984181,19,3250,6656
"6870",3483,"NARRAPORT","VIC","BIRCHIP LPO","Delivery Area                                ",-36.027098,143.061288,27178,4.31472942026438,34.0723176290643,34.309020508282,38739.4601981754,19,1955,6893
"6871",3483,"REEDY DAM","VIC","BIRCHIP LPO","Delivery Area                                ",-35.964848,142.633563,28490,4.78893575154922,68.7364783091119,26.2655474465574,42526.3284648344,19,3288,2504
"6872",3483,"WHIRILY","VIC","BIRCHIP LPO","Delivery Area                                ",-35.922694,142.986589,23976,3.89116568447405,68.454351108054,30.2666032953697,46824.7190603406,14,4833,4752
"6873",3485,"BANYAN","VIC","WOOMELANG","Delivery Area                                ",-35.635088,142.766116,23982,5.33605619052683,65.0522212982143,32.2012405336278,53726.0694201473,19,2957,2496
"6874",3485,"WATCHUPGA","VIC","WOOMELANG","Delivery Area                                ",-35.758053,142.708455,18265,5.76810362842163,63.2787599126579,36.4586225548947,47603.3722293047,15,4262,5090
"6875",3485,"WILLANGIE","VIC","WOOMELANG","Delivery Area                                ",-35.719379,142.796561,19209,5.12370242752706,34.8889505986811,39.0241350824107,66606.5566053922,18,4457,2716
"6876",3485,"WOOMELANG","VIC","WOOMELANG","Delivery Area                                ",-35.680879,142.666099,20777,4.96333828256355,21.5529165214452,19.9415729852461,31561.3572419484,22,3293,4655
"6877",3487,"LASCELLES","VIC","LASCELLES","Delivery Area                                ",-35.606765,142.578891,22435,6.01781015251875,61.9397171432831,21.4191514576014,45732.9703141663,18,1948,6983
"6878",3488,"SPEED","VIC","SPEED","Delivery Area                                ",-35.400818,142.44027,19512,5.98066086468267,51.349319967864,47.658006724821,33502.919883377,19,3571,5924
"6879",3488,"TURRIFF EAST","VIC","SPEED","Delivery Area                                ",-35.445806,142.588306,21028,4.92823996592642,66.3952597103114,22.6557085108247,42988.6620729177,16,1798,3595
"6880",3489,"TEMPY","VIC","TEMPY","Delivery Area                                ",-35.344581,142.476178,24049,2.93787818747465,18.362269641562,39.6553229155721,52995.3182782633,16,4308,5023
"6881",3490,"BOINKA","VIC","OUYEN","Delivery Area                                ",-35.199697,141.600652,24217,4.19304798578802,52.2613073480592,48.1817818187065,46593.8011924261,16,2571,2924
"6882",3490,"KULWIN","VIC","OUYEN","Delivery Area                                ",-35.066719,142.655764,24508,4.5757678873618,36.7028188740704,33.07793494564,36977.7822490251,15,3229,5555
"6883",3490,"OUYEN","VIC","OUYEN","Delivery Area                                ",-35.072165,142.318876,18266,3.87708310664867,57.858441860867,27.6381483019827,34379.4238007245,16,3192,4704
"6884",3490,"TORRITA","VIC","OUYEN","Delivery Area                                ",-35.13549,141.905953,18726,4.523973203607,60.5465064521734,36.1613996358216,41858.532986366,18,3002,6737
"6885",3490,"TUTYE","VIC","OUYEN","Delivery Area                                ",-35.214904,141.498506,26291,5.57764572998039,59.1275542879375,29.3780912588113,42489.8411572055,14,5293,2363
"6886",3491,"PATCHEWOLLOCK","VIC","PATCHEWOLLOCK","Delivery Area                                ",-35.382896,142.1895,20713,5.89980953249986,50.6403800098954,36.669849369596,66068.310894583,17,3945,5984
"6887",3494,"CARWARP","VIC","NANGILOC","Delivery Area                                ",-34.457991,142.230811,22095,5.28944233457837,61.0848538244261,36.6792880905574,39019.2097948825,20,4943,5005
"6888",3494,"COLIGNAN","VIC","NANGILOC","Delivery Area                                ",-34.52924,142.36671,27236,4.68340502579395,53.6908074374278,40.3367691371362,42637.7348579439,12,3256,3886
"6889",3494,"IRAAK","VIC","NANGILOC","Delivery Area                                ",-34.429715,142.353874,33620,3.62913785801284,59.2915438766217,29.9588723429216,40545.4051135058,20,4293,4974
"6890",3494,"NANGILOC","VIC","NANGILOC","Delivery Area                                ",-34.474154,142.359892,18633,5.42746784241086,64.4516663752712,19.351714299509,30474.9362637285,17,3236,5670
"6891",3496,"CARDROSS","VIC","RED CLIFFS","Delivery Area                                ",-34.292017,142.145463,27424,4.85148945492575,68.3815403332614,37.5927094680853,34195.9686903012,15,3689,4842
"6892",3496,"CULLULLERAINE","VIC","CULLULLERAINE","Delivery Area                                ",-34.278196,141.597777,20037,5.29601200797506,62.4218755423284,21.6722940247066,48855.6324331221,19,3746,6026
"6893",3496,"MERINGUR","VIC","MERINGUR","Delivery Area                                ",-34.39048,141.338808,18360,4.714313679568,31.8652981563385,35.8616912365962,46835.9376561019,18,3711,3701
"6894",3496,"MERRINEE","VIC","RED CLIFFS","Delivery Area                                ",-34.369766,141.812102,22953,4.72401328188337,56.8944120858125,40.498488778413,37950.6541992891,20,4249,5423
"6895",3496,"NEDS CORNER","VIC","RED CLIFFS","Delivery Area                                ",-34.274805,141.263471,22480,3.95573095644156,45.0381844869548,14.5410998021715,43969.2942372079,16,2766,3530
"6896",3496,"RED CLIFFS","VIC","RED CLIFFS","Delivery Area                                ",-34.308353,142.186534,22930,4.20236247256366,39.2256961582539,20.1561169520006,35563.7777180707,23,5986,3626
"6897",3496,"SUNNYCLIFFS","VIC","SUNNYCLIFFS","Delivery Area                                ",-34.28754,142.191911,29560,5.07081038402158,50.9749911076074,25.6535985543857,50324.9415267077,19,2854,5540
"6898",3496,"WERRIMULL","VIC","WERRIMULL","Delivery Area                                ",-34.38721,141.597044,41000,4.76398260489907,50.4373728258495,26.6101814216479,36522.6594243683,15,1972,4865
"6899",3498,"IRYMPLE","VIC","IRYMPLE LPO","Delivery Area                                ",-34.234604,142.181724,27209,5.07780409748363,61.5188295437874,35.0329562959723,47731.7550877862,18,1878,4403
"6900",3500,"MILDURA","VIC","MILDURA DC","Delivery Area                                ",-34.181714,142.163072,25572,5.43169599652593,61.8389775970257,32.2730268696866,46588.290553942,18,2457,4071
"6901",3500,"MILDURA EAST","VIC","MILDURA DC","Delivery Area                                ",-34.203319,142.17039,23034,5.91310767281889,57.2083865729245,35.5115284254363,36433.1005195627,14,2928,3976
"6902",3500,"MILDURA WEST","VIC","MILDURA DC","Delivery Area                                ",-34.203319,142.17039,28266,5.08590306804276,49.8072086252739,26.9796816575462,43655.4678162054,18,3759,5418
"6903",3501,"HATTAH","VIC","MILDURA DC","Delivery Area                                ",-34.850899,142.327634,17740,6.49063277667788,41.2926283333694,26.8208042041391,43311.1052250053,15,3315,2867
"6904",3501,"KOORLONG","VIC","MILDURA DC","Delivery Area                                ",-34.264174,142.096554,26166,5.20523576844912,46.1009021765194,30.8088957037119,38186.5735321376,19,3759,5409
"6905",3501,"MILDURA CENTRE PLAZA","VIC","MILDURA DC","Delivery Area                                ",-34.207114,142.136298,26212,4.95895789360116,52.0227649829108,23.0366794484351,38787.8444724838,16,3208,4735
"6906",3501,"MILDURA SOUTH","VIC","MILDURA DC","Delivery Area                                ",-34.244732,142.090351,30627,6.39016083329508,58.5013719550539,39.169233807749,55093.3944936581,17,2775,5145
"6907",3501,"NICHOLS POINT","VIC","MILDURA DC","Delivery Area                                ",-34.214151,142.186812,15936,5.38992271644799,40.7370536740586,17.5081456774267,45565.5327338846,19,3033,2432
"6908",3502,"MILDURA","VIC","MILDURA DC","Post Office Boxes                            ",-37.972887,145.25835,31669,5.05177517670731,26.4192278916286,46.0846635367232,41296.8339517862,16,3582,5898
"6909",3505,"BIRDWOODTON","VIC","MERBEIN","Delivery Area                                ",-34.19768,142.057629,16948,5.30593047291768,61.6346942448736,38.1443172758716,44257.3221238762,20,2113,3645
"6910",3505,"CABARITA","VIC","CABARITA","Delivery Area                                ",-34.197773,142.084141,23373,5.08090845224499,63.55613808144,17.8366505023998,44813.3447222931,19,5072,3793
"6911",3505,"MERBEIN","VIC","MERBEIN","Delivery Area                                ",-34.167929,142.060861,30769,4.81994683395118,55.1536682355354,27.5292324338094,38341.6947678725,24,3507,1905
"6912",3505,"MERBEIN SOUTH","VIC","MERBEIN SOUTH","Delivery Area                                ",-34.215642,142.024463,20414,4.14237674955809,64.0663094688286,37.0468354371359,44080.7867356103,18,2384,4696
"6913",3505,"MERBEIN WEST","VIC","MERBEIN","Delivery Area                                ",-34.166774,142.007289,17133,4.70068907059179,39.421600903981,36.4865187505618,48797.5834402947,19,2826,3198
"6914",3505,"WARGAN","VIC","MERBEIN","Delivery Area                                ",-34.264274,141.954205,21444,4.82225839102687,54.7223187468119,41.952831153368,63457.1705580296,20,4519,7445
"6915",3505,"YELTA","VIC","MERBEIN","Delivery Area                                ",-34.149578,141.978682,17805,6.85210436951247,56.6370809191127,28.672887799339,54955.8814855874,19,3525,5686
"6916",3506,"COWANGIE","VIC","OUYEN","Delivery Area                                ",-35.27579,141.399006,26426,6.96448260106517,48.6261873015722,43.5458806322928,59768.9469684438,23,3133,5841
"6917",3507,"WALPEUP","VIC","WALPEUP","Delivery Area                                ",-35.191803,142.02364,22002,3.75080068463859,41.2314546991356,40.9278112896878,60565.5781090958,22,4539,2882
"6918",3509,"LINGA","VIC","UNDERBOOL","Delivery Area                                ",-35.173454,141.692549,16924,6.04504761257837,52.8383044144512,5.00277758188409,55323.9349851499,16,2197,5561
"6919",3509,"UNDERBOOL","VIC","UNDERBOOL","Delivery Area                                ",-35.169799,141.808981,25913,4.40275522935883,34.3392018208051,27.9473445972952,38378.2381827235,17,1640,1523
"6920",3512,"CARINA","VIC","MURRAYVILLE","Delivery Area                                ",-35.218149,141.090483,24855,4.69538322923469,64.0663312421451,31.2845153825929,47676.2053238957,18,5381,4078
"6921",3512,"MURRAYVILLE","VIC","MURRAYVILLE","Delivery Area                                ",-35.262387,141.183321,23743,4.55573995180253,63.3556702533606,40.3612840436902,37706.6429364212,20,4267,3992
"6922",3515,"MARONG","VIC","MARONG","Delivery Area                                ",-36.736592,144.132572,19592,4.90364727713981,76.1840415827993,28.5967256723828,20801.1450613114,19,5021,3025
"6923",3515,"WILSONS HILL","VIC","MARONG","Delivery Area                                ",-36.724153,144.100779,21465,3.48187152234487,33.9555022456082,48.5037841209111,46654.4929908563,16,3796,3324
"6924",3516,"BRIDGEWATER","VIC","BRIDGEWATER","Delivery Area                                ",-36.593021,143.924643,17996,6.5753482791586,59.5531968624293,29.8258254532163,48708.7246378847,18,4256,6247
"6925",3516,"BRIDGEWATER NORTH","VIC","BRIDGEWATER","Delivery Area                                ",-36.524666,143.996272,26914,4.65921892231182,45.6211274865894,32.1971018438569,39832.7766537387,20,2983,6817
"6926",3516,"BRIDGEWATER ON LODDON","VIC","BRIDGEWATER","Delivery Area                                ",-36.601351,143.941051,16807,4.00054151527269,53.4690309132177,32.4907326980464,53905.8315551947,16,4182,6678
"6927",3516,"DERBY","VIC","BRIDGEWATER","Delivery Area                                ",-36.64949,144.017206,31402,6.35323895453678,56.1407400543341,27.0108411109362,43629.0257483045,17,2930,7547
"6928",3516,"LEICHARDT","VIC","BRIDGEWATER","Delivery Area                                ",-36.691491,144.075949,17376,4.78660208223799,48.0204979975168,33.163620835329,35732.5827578074,18,3507,4652
"6929",3516,"YARRABERB","VIC","BRIDGEWATER","Delivery Area                                ",-36.603624,144.062812,16703,5.5352231056295,57.7469917110188,18.4580192533046,42150.4970327536,14,3775,4211
"6930",3517,"BEARS LAGOON","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.298881,143.915229,18489,5.20976358950883,52.7098678294029,38.0912931832727,60967.3353614598,16,3113,6189
"6931",3517,"BRENANAH","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.566388,143.707293,26726,5.06373410222042,63.5326223652604,52.0110291480343,53044.1409975293,19,3223,4876
"6932",3517,"GLENALBYN","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.508436,143.764881,23458,7.43267611627871,33.1931973796859,19.4496193645883,38960.7604229127,17,3436,3094
"6933",3517,"INGLEWOOD","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.576463,143.868955,13865,6.09757525925968,62.877776896037,28.9145154735771,54962.8897586099,15,3414,6668
"6934",3517,"JARKLIN","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.269461,143.966665,15118,4.01045107686707,51.9355068883145,15.2822449286392,39680.2805462927,16,3355,4773
"6935",3517,"KINGOWER","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.608608,143.7543,20758,5.23983593140455,63.0434475765554,25.5763013566167,50025.3231784483,16,4118,5279
"6936",3517,"KURTING","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.53964,143.811981,31110,4.17742454467901,49.3733626962115,29.0626433889017,50987.1278065662,16,3768,5704
"6937",3517,"POWLETT PLAINS","VIC","INGLEWOOD LPO","Delivery Area                                ",-36.437652,143.899053,15098,4.90072236264903,72.9508262348084,25.7848449236363,41510.2494154812,13,3737,4512
